205 , 2029379 , 3000 , 2032379
203 , 2059092 , 3003 , 2062095
199 , 2078556 , 3034 , 2081590
207 , 2083775 , 3147 , 2086922
208 , 2100618 , 3012 , 2103630
206 , 2131099 , 3025 , 2134124
209 , 2146719 , 2945 , 2149664
220 , 2163567 , 3092 , 2166659
200 , 2201956 , 2988 , 2204944
204 , 2226619 , 3259 , 2229878
210 , 2258411 , 2972 , 2261383
211 , 2270123 , 2952 , 2273075
212 , 2284306 , 3053 , 2287359
213 , 2299029 , 3004 , 2302033
215 , 2331266 , 2988 , 2334254
214 , 2360944 , 3012 , 2363956
221 , 2385556 , 3008 , 2388564
216 , 2404585 , 3055 , 2407640
217 , 2437324 , 2969 , 2440293
223 , 2464645 , 3053 , 2467698
230 , 2479311 , 2979 , 2482290
227 , 2502946 , 2996 , 2505942
231 , 2522373 , 3081 , 2525454
234 , 2540700 , 2998 , 2543698
226 , 2570897 , 3014 , 2573911
219 , 2593378 , 2982 , 2596360
237 , 2611355 , 3093 , 2614448
225 , 2648689 , 2969 , 2651658
233 , 2654598 , 3043 , 2657641
229 , 2680644 , 3081 , 2683725
239 , 2690235 , 3052 , 2693287
218 , 2735666 , 3253 , 2738919
243 , 2733608 , 3008 , 2736616
236 , 2763700 , 3010 , 2766710
232 , 2796326 , 3040 , 2799366
240 , 2812997 , 2977 , 2815974
238 , 2842470 , 3063 , 2845533
235 , 2867717 , 2973 , 2870690
246 , 2879560 , 2982 , 2882542
228 , 2927857 , 3032 , 2930889
253 , 2922168 , 2943 , 2925111
244 , 2965654 , 3035 , 2968689
241 , 2990695 , 2963 , 2993658
251 , 2999161 , 3118 , 3002279
249 , 3018525 , 3298 , 3021823
