0, 36, 12120, 12156
3, 15, 10834, 10849
2, 16, 11898, 11914
8, 13, 12124, 12137
1, 19, 18690, 18709
4, 14, 16245, 16259
6, 13, 15611, 15624
9, 13, 15204, 15217
10, 20, 14280, 14300
11, 17, 13961, 13978
5, 13, 21424, 21437
7, 15, 19794, 19809
12, 16, 16049, 16065
14, 18, 13748, 13766
15, 28, 13274, 13302
13, 25, 18691, 18716
16, 110, 13910, 14020
17, 39, 11257, 11296
18, 28, 12275, 12303
20, 24, 14346, 14370
19, 29, 16099, 16128
21, 26, 16029, 16055
22, 25, 16582, 16607
27, 25, 10135, 10160
26, 26, 11542, 11568
24, 24, 14305, 14329
25, 25, 15672, 15697
28, 67, 13077, 13144
23, 43, 21127, 21170
29, 40, 13706, 13746
32, 25, 10484, 10509
31, 32, 11968, 12000
30, 31, 17626, 17657
33, 26, 12384, 12410
34, 26, 11981, 12007
35, 27, 14923, 14950
36, 27, 16640, 16667
39, 27, 10825, 10852
37, 29, 13994, 14023
38, 26, 13158, 13184
41, 26, 11804, 11830
40, 24, 18715, 18739
44, 22, 12608, 12630
43, 25, 14970, 14995
45, 101, 11872, 11973
42, 28, 18502, 18530
46, 25, 13203, 13228
47, 25, 13180, 13205
49, 26, 12002, 12028
50, 20, 11520, 11540
48, 33, 17896, 17929
51, 21, 12710, 12731
52, 27, 11217, 11244
53, 18, 17004, 17022
55, 20, 10734, 10754
54, 18, 12295, 12313
57, 15, 10533, 10548
56, 16, 12565, 12581
59, 19, 10132, 10151
58, 17, 11803, 11820
61, 60, 11991, 12051
60, 15, 14348, 14363
63, 27, 12767, 12794
62, 42, 16514, 16556
64, 37, 10452, 10489
66, 25, 9177, 9202
65, 28, 11590, 11618
68, 25, 10766, 10791
67, 61, 12947, 13008
69, 32, 11458, 11490
70, 27, 10011, 10038
71, 23, 12372, 12395
72, 40, 11349, 11389
73, 27, 11794, 11821
74, 45, 11500, 11545
75, 33, 13216, 13249
76, 39, 11901, 11940
80, 26, 10019, 10045
77, 30, 17239, 17269
78, 28, 15986, 16014
79, 29, 13824, 13853
81, 31, 17638, 17669
82, 34, 15123, 15157
84, 30, 9070, 9100
83, 33, 14309, 14342
86, 33, 10305, 10338
87, 35, 11225, 11260
88, 27, 10339, 10366
85, 35, 21036, 21071
89, 28, 13675, 13703
91, 31, 10570, 10601
90, 29, 16147, 16176
92, 27, 11728, 11755
94, 19, 11022, 11041
93, 30, 16281, 16311
96, 21, 10677, 10698
95, 20, 15059, 15079
99, 20, 11036, 11056
97, 19, 13832, 13851
100, 23, 10839, 10862
98, 23, 16978, 17001
104, 19, 13840, 13859
102, 18, 18590, 18608
105, 24, 11436, 11460
106, 18, 11865, 11883
101, 26, 22921, 22947
103, 20, 20376, 20396
109, 20, 11612, 11632
107, 17, 15867, 15884
108, 42, 18257, 18299
110, 18, 14941, 14959
111, 20, 12712, 12732
113, 20, 14976, 14996
112, 16, 23869, 23885
114, 32, 22153, 22185
115, 38, 15754, 15792
116, 31, 13313, 13344
117, 30, 12561, 12591
118, 29, 11701, 11730
119, 24, 13190, 13214
120, 33, 12558, 12591
121, 27, 11151, 11178
122, 26, 9590, 9616
124, 28, 11736, 11764
123, 24, 14184, 14208
126, 27, 10145, 10172
125, 26, 15880, 15906
129, 23, 10727, 10750
128, 26, 12606, 12632
130, 22, 10062, 10084
127, 26, 17022, 17048
131, 39, 12148, 12187
132, 27, 11429, 11456
133, 22, 15609, 15631
134, 77, 14533, 14610
135, 27, 13008, 13035
136, 40, 14097, 14137
138, 34, 11431, 11465
137, 43, 14403, 14446
140, 27, 10776, 10803
139, 27, 13686, 13713
141, 43, 11904, 11947
142, 26, 13294, 13320
145, 23, 10441, 10464
143, 28, 14763, 14791
144, 28, 12961, 12989
146, 34, 13174, 13208
147, 26, 13914, 13940
148, 28, 12444, 12472
149, 39, 11736, 11775
150, 26, 10909, 10935
151, 28, 12389, 12417
152, 25, 11161, 11186
153, 25, 10752, 10777
154, 27, 10330, 10357
155, 24, 11658, 11682
156, 29, 10895, 10924
157, 30, 10368, 10398
158, 48, 13347, 13395
159, 31, 13725, 13756
160, 24, 12697, 12721
162, 21, 11973, 11994
161, 22, 14420, 14442
163, 21, 13268, 13289
164, 20, 12903, 12923
166, 22, 15457, 15479
165, 22, 19682, 19704
167, 18, 17165, 17183
170, 19, 12531, 12550
169, 24, 14493, 14517
168, 20, 17607, 17627
171, 18, 14622, 14640
174, 22, 10482, 10504
172, 22, 16786, 16808
173, 23, 15913, 15936
175, 19, 13509, 13528
176, 26, 12122, 12148
178, 20, 12500, 12520
177, 24, 18020, 18044
180, 23, 13039, 13062
181, 23, 12191, 12214
179, 25, 16059, 16084
182, 26, 11418, 11444
185, 20, 12417, 12437
183, 23, 16373, 16396
186, 24, 15154, 15178
184, 21, 20621, 20642
188, 18, 14574, 14592
190, 19, 11259, 11278
187, 20, 16671, 16691
189, 20, 13642, 13662
191, 19, 13986, 14005
192, 28, 12579, 12607
193, 21, 11088, 11109
195, 21, 9666, 9687
194, 25, 16913, 16938
196, 40, 14809, 14849
197, 41, 11579, 11620
199, 27, 11180, 11207
200, 27, 10261, 10288
198, 29, 16311, 16340
201, 26, 12260, 12286
202, 38, 11152, 11190
203, 25, 11922, 11947
204, 25, 12713, 12738
205, 34, 11812, 11846
206, 25, 10517, 10542
207, 36, 14265, 14301
208, 31, 12030, 12061
210, 27, 13286, 13313
209, 36, 16255, 16291
211, 24, 12327, 12351
214, 26, 11600, 11626
215, 38, 10091, 10129
212, 27, 16628, 16655
213, 25, 15841, 15866
216, 23, 15590, 15613
218, 29, 11161, 11190
217, 29, 15609, 15638
219, 26, 12911, 12937
220, 26, 14282, 14308
221, 26, 13091, 13117
223, 25, 11251, 11276
222, 26, 14059, 14085
224, 25, 10884, 10909
226, 24, 10118, 10142
225, 23, 12888, 12911
228, 23, 14100, 14123
227, 27, 16502, 16529
229, 43, 14898, 14941
230, 51, 15088, 15139
231, 25, 13329, 13354
233, 22, 12731, 12753
232, 24, 15433, 15457
234, 24, 14004, 14028
235, 26, 12318, 12344
236, 23, 12903, 12926
238, 80, 12387, 12467
239, 21, 11531, 11552
237, 22, 16473, 16495
240, 25, 12635, 12660
241, 26, 12350, 12376
242, 25, 20499, 20524
243, 31, 12208, 12239
245, 24, 11147, 11171
244, 24, 13342, 13366
247, 25, 11912, 11937
246, 23, 14774, 14797
248, 33, 11130, 11163
249, 23, 12810, 12833
250, 24, 11197, 11221
251, 501, 13068, 13569
252, 37, 11234, 11271
253, 27, 11815, 11842
254, 35, 11975, 12010
255, 27, 10869, 10896
