31 , 8034 , 3299 , 11333
11 , 8903 , 3333 , 12236
12 , 9272 , 3071 , 12343
0 , 10057 , 2905 , 12962
13 , 10692 , 3134 , 13826
1 , 11304 , 3144 , 14448
14 , 12060 , 2971 , 15031
2 , 12446 , 3144 , 15590
15 , 13275 , 3018 , 16293
3 , 14628 , 3098 , 17726
16 , 15039 , 2994 , 18033
17 , 18333 , 2961 , 21294
4 , 19215 , 3131 , 22346
6 , 24760 , 2992 , 27752
20 , 25734 , 3396 , 29130
21 , 34443 , 3189 , 37632
19 , 36184 , 3477 , 39661
22 , 37789 , 3454 , 41243
24 , 40589 , 3090 , 43679
23 , 39334 , 3547 , 42881
27 , 41042 , 3025 , 44067
5 , 39576 , 3408 , 42984
18 , 44358 , 3134 , 47492
30 , 45127 , 2987 , 48114
10 , 43891 , 3181 , 47072
9 , 49027 , 3213 , 52240
25 , 56671 , 2970 , 59641
26 , 57693 , 3093 , 60786
29 , 62632 , 3365 , 65997
28 , 64413 , 3057 , 67470
8 , 79470 , 2956 , 82426
7 , 85312 , 3200 , 88512
