63,73080 ,583 ,73663
8 ,70875 ,606 ,71481
35,85157 ,616 ,85773
40,73479 ,638 ,74117
41,73500 ,678 ,74178
56,78747 ,792 ,79539
47,96488 ,905 ,97393
0 ,98476 ,620 ,99096
15,103340,1992,105332
33,104522,607 ,105129
16,105443,645 ,106088
30,81363 ,707 ,82070
32,117066,672 ,117738
39,120560,646 ,121206
37,132088,653 ,132741
17,123406,658 ,124064
36,147483,855 ,148338
55,164530,645 ,165175
52,159278,635 ,159913
48,173733,633 ,174366
50,176329,661 ,176990
57,168722,614 ,169336
38,169575,674 ,170249
49,186010,529 ,186539
58,183719,619 ,184338
54,189761,621 ,190382
31,204685,646 ,205331
53,196623,639 ,197262
59,206272,650 ,206922
4 ,212040,623 ,212663
51,233346,662 ,234008
21,231402,614 ,232016
1 ,241049,684 ,241733
27,231480,657 ,232137
60,244767,2009,246776
20,251559,627 ,252186
42,255302,620 ,255922
18,257920,626 ,258546
10,243725,475 ,244200
62,264369,649 ,265018
9 ,258744,594 ,259338
34,290999,647 ,291646
2 ,280706,611 ,281317
5 ,290168,660 ,290828
24,303601,601 ,304202
12,283542,622 ,284164
23,317043,471 ,317514
14,300817,617 ,301434
46,321767,639 ,322406
26,319397,608 ,320005
13,325871,674 ,326545
22,329133,653 ,329786
11,330991,642 ,331633
7 ,363571,618 ,364189
3 ,354498,575 ,355073
19,356644,805 ,357449
45,365628,694 ,366322
61,372029,619 ,372648
25,375359,641 ,376000
44,378535,488 ,379023
6 ,391997,638 ,392635
29,390598,824 ,391422
28,393124,820 ,393944
43,401402,616 ,402018
