15 ,71485 ,646,72131
16 ,75861 ,614,76475
67 ,83644 ,796,84440
64 ,84463 ,607,85070
71 ,108802,621,109423
44 ,112547,609,113156
43 ,114827,571,115398
45 ,115547,592,116139
46 ,115617,580,116197
49 ,120623,639,121262
72 ,123582,868,124450
47 ,127090,633,127723
52 ,139725,657,140382
50 ,151676,600,152276
77 ,150250,837,151087
53 ,159537,623,160160
51 ,163015,592,163607
54 ,162950,616,163566
48 ,177468,609,178077
55 ,177085,615,177700
78 ,168980,603,169583
79 ,181473,670,182143
100,188315,593,188908
127,195208,668,195876
57 ,185698,609,186307
93 ,207178,634,207812
125,195551,593,196144
18 ,210543,593,211136
20 ,212458,636,213094
19 ,213751,619,214370
21 ,218337,613,218950
22 ,236667,663,237330
23 ,237181,642,237823
24 ,240643,658,241301
26 ,243212,592,243804
25 ,251955,615,252570
27 ,265506,643,266149
28 ,268483,625,269108
30 ,280866,642,281508
29 ,282905,607,283512
33 ,285560,589,286149
32 ,286210,588,286798
34 ,296043,631,296674
2  ,299945,339,300284
31 ,301585,657,302242
39 ,318723,738,319461
0  ,322275,597,322872
37 ,324904,619,325523
4  ,339042,649,339691
36 ,341170,643,341813
42 ,342521,603,343124
35 ,345016,661,345677
1  ,345254,654,345908
3  ,348075,592,348667
89 ,360726,611,361337
17 ,377974,604,378578
103,375244,339,375583
101,377658,513,378171
40 ,390089,556,390645
80 ,393290,524,393814
81 ,400047,786,400833
82 ,407621,537,408158
83 ,419633,621,420254
84 ,421980,569,422549
107,422160,454,422614
85 ,423748,538,424286
105,428019,521,428540
86 ,434388,550,434938
108,436006,470,436476
88 ,441924,602,442526
115,450716,622,451338
120,453085,531,453616
119,445249,543,445792
69 ,457277,560,457837
122,451593,519,452112
70 ,465829,604,466433
114,471225,681,471906
116,484437,568,485005
124,489336,528,489864
94 ,491344,614,491958
91 ,495193,533,495726
90 ,495989,656,496645
73 ,536173,626,536799
126,519295,568,519863
92 ,525717,586,526303
121,546097,516,546613
38 ,575568,516,576084
41 ,576992,540,577532
5  ,578048,497,578545
6  ,594487,584,595071
87 ,583103,509,583612
76 ,604160,779,604939
66 ,612427,735,613162
63 ,625529,837,626366
68 ,608355,631,608986
60 ,595186,539,595725
58 ,602200,903,603103
56 ,647431,508,647939
59 ,611491,531,612022
10 ,653909,581,654490
9  ,659242,612,659854
118,641843,589,642432
75 ,665738,621,666359
123,649101,782,649883
11 ,675412,955,676367
113,654328,564,654892
110,680915,650,681565
61 ,668015,588,668603
14 ,699332,545,699877
13 ,701368,529,701897
12 ,708614,590,709204
109,700180,539,700719
111,694434,555,694989
62 ,702205,732,702937
117,706209,562,706771
102,707282,645,707927
104,711163,597,711760
7  ,746271,572,746843
112,749643,622,750265
106,737896,566,738462
96 ,745187,719,745906
95 ,746274,622,746896
99 ,754495,546,755041
98 ,757927,566,758493
97 ,766475,528,767003
8  ,799516,585,800101
74 ,804168,636,804804
65 ,813105,604,813709
