32072192406,32085464644,26,13
32072278205,32104228075,63,32
32072357726,32092320010,39,20
32072382866,32094980944,51,22
32072838536,32099142110,27,27
32072892593,32099178980,40,27
32073169877,32102760095,28,29
32073206800,32110268919,41,37
32073219088,32105222520,52,32
32073484093,32114673065,29,41
32073528318,32115231589,53,42
32073570334,32117891278,42,44
32073782527,32126553624,30,53
32073847750,32127968862,54,54
32073893928,32126216867,43,53
32074120184,32125633357,55,51
32074137098,32128566856,31,54
32074255464,32125415793,44,51
32074423061,32139270708,56,65
32074442528,32139541849,32,65
32074565748,32139038762,45,65
32074704049,32142053578,57,68
32074761195,32149063550,33,75
32074888699,32149670467,46,75
32075058868,32151445226,58,76
32075089322,32156686382,34,81
32075187465,32164660877,47,89
32075345590,32152261388,59,77
32075403432,32158431804,35,83
32075496136,32164127550,48,89
32075648832,32163517173,60,88
32075716753,32161182823,36,86
32075779330,32163379910,49,88
32075957211,32167578818,61,92
32076037473,32175343650,37,99
32076095853,32176190499,50,100
32076245509,32181095810,62,105
32076360144,32180834080,38,104
32076407537,32182943488,12,106
32076534633,32182273618,5,106
32076655577,32185510711,2,109
32076719104,32188016911,6,112
32076844234,32198113074,3,122
32076975827,32198132592,0,122
32077029488,32201730420,7,124
32077127692,32199085630,4,122
32077279745,32197522279,1,120
32077349105,32203354318,8,126
32077412868,32209269445,19,132
32077610638,32214025604,22,137
32077679552,32219548394,9,142
32077704766,32219635424,13,142
32077951082,32227055409,20,150
32078001122,32222735810,10,144
32078035651,32230694153,14,152
32078246539,32229248415,21,151
32078297499,32238334158,11,160
32078342945,32237871571,15,159
32078542569,32239167352,24,161
32078596303,32237343647,25,159
32078648694,32239791587,16,161
32078856200,32245573756,23,167
32078914466,32247905620,17,169
32078957254,32245188739,18,167
