119,400 ,0
120,410 ,0
121,434 ,1
122,437 ,1
123,410 ,0
124,409 ,0
125,425 ,0
126,425 ,0
127,425 ,0
128,427 ,1
129,458 ,1
130,432 ,0
131,439 ,0
132,445 ,0
133,432 ,1
134,438 ,1
135,449 ,0
136,449 ,0
137,452 ,0
138,444 ,0
139,451 ,0
140,457 ,1
141,455 ,1
142,458 ,0
143,472 ,0
144,468 ,0
145,474 ,0
146,471 ,0
147,492 ,1
148,471 ,0
149,474 ,0
150,476 ,0
151,481 ,0
152,485 ,1
153,489 ,1
154,512 ,0
155,492 ,0
156,493 ,0
157,498 ,0
158,507 ,0
159,503 ,0
160,511 ,0
161,515 ,0
162,527 ,1
163,528 ,1
164,552 ,0
165,550 ,0
166,551 ,0
167,562 ,0
168,565 ,0
169,563 ,0
170,573 ,0
171,566 ,0
172,570 ,0
173,573 ,0
174,568 ,1
175,577 ,1
176,584 ,0
177,598 ,0
178,605 ,0
179,603 ,0
180,600 ,0
181,600 ,0
182,602 ,0
183,634 ,0
184,645 ,1
185,633 ,1
186,638 ,0
187,644 ,0
188,643 ,0
189,652 ,0
190,655 ,0
191,655 ,0
192,672 ,0
193,678 ,0
194,680 ,0
195,683 ,0
196,682 ,1
197,683 ,1
198,692 ,0
199,692 ,0
200,692 ,0
201,698 ,0
202,701 ,0
203,726 ,0
204,700 ,0
205,713 ,0
206,705 ,1
207,706 ,1
208,710 ,0
209,709 ,0
210,741 ,0
211,743 ,0
212,719 ,0
213,724 ,0
214,751 ,0
215,721 ,0
216,726 ,0
217,727 ,0
218,728 ,1
219,730 ,1
220,774 ,0
221,758 ,0
222,760 ,0
223,759 ,0
224,781 ,0
225,768 ,0
226,764 ,0
227,782 ,0
228,768 ,0
229,783 ,1
230,776 ,1
231,773 ,0
232,808 ,0
233,790 ,0
234,791 ,0
235,806 ,0
236,803 ,0
237,818 ,0
238,827 ,0
239,826 ,0
240,852 ,1
241,830 ,1
242,830 ,0
243,839 ,0
244,855 ,0
245,841 ,0
246,845 ,0
247,859 ,0
248,852 ,0
249,884 ,0
250,880 ,0
251,895 ,1
252,891 ,0
253,895 ,0
254,913 ,0
255,905 ,0
256,913 ,0
257,912 ,0
258,921 ,0
259,933 ,0
260,933 ,0
261,928 ,0
262,940 ,1
263,948 ,0
264,957 ,0
265,986 ,0
266,973 ,0
267,978 ,0
268,985 ,1
269,977 ,0
270,977 ,0
271,984 ,0
272,996 ,0
273,998 ,0
274,1006,1
275,1005,0
276,1027,0
277,1035,0
278,1039,0
279,1051,0
280,1046,1
281,1079,1
282,1070,0
283,1063,0
284,1066,0
285,1076,0
286,1090,0
287,1079,0
288,1110,0
289,1099,0
290,1113,0
291,1109,1
292,1095,1
293,1096,0
294,1115,0
295,1132,0
296,1121,0
297,1124,0
298,1123,0
299,1134,0
300,1140,0
301,1143,0
302,1174,0
303,1164,1
304,1174,0
305,1171,0
306,1176,0
307,1170,0
308,1191,0
309,1197,0
310,1191,0
311,1201,0
312,1223,0
313,1216,1
314,1252,1
315,1239,0
316,1250,0
317,1247,0
318,1254,0
319,1258,0
320,1288,0
321,1268,0
322,1271,0
323,1321,0
324,1325,0
325,1331,1
326,1331,1
327,1344,0
328,1341,0
329,1352,0
330,1353,0
331,1360,0
332,1362,0
333,1361,0
334,1364,0
335,1388,1
336,1396,1
337,1406,0
338,1417,0
339,1423,0
340,1443,0
341,1490,0
342,1499,0
343,1485,0
344,1488,0
345,1493,0
346,1492,0
347,1499,1
348,1500,1
349,1538,0
350,1519,0
351,1520,0
352,1515,0
353,1515,0
354,1521,0
355,1533,0
356,1536,0
357,1539,0
358,1537,1
359,1547,1
360,1556,0
361,1560,0
362,1560,0
363,1557,0
364,1563,0
365,1574,0
366,1585,0
367,1578,0
368,1592,0
369,1606,0
370,1620,1
371,1613,1
372,1612,0
373,1639,0
374,1651,0
375,1661,0
376,1668,0
377,1675,1
378,1682,0
379,1676,0
380,1685,0
381,1691,0
382,1709,0
383,1729,0
384,1730,1
385,1738,1
386,1760,0
387,1799,0
388,1806,0
389,1824,0
390,1840,0
391,1838,0
392,1861,0
393,1878,0
394,1892,0
395,1920,0
396,1949,0
397,1937,0
398,1940,0
399,1970,1
400,1977,1
401,1983,0
402,2012,0
403,1994,0
404,1996,0
405,1995,0
406,2001,0
407,1994,0
408,2002,0
409,2003,0
410,2011,0
411,2018,1
412,2026,1
413,2024,0
414,2022,0
415,2027,0
416,2032,0
417,2036,0
418,2056,0
419,2055,0
420,2066,0
421,2105,0
422,2112,1
423,2132,1
424,2156,0
425,2165,0
426,2182,0
427,2162,0
428,2175,0
429,2192,0
430,2208,0
431,2306,0
432,2313,0
433,2310,1
434,2313,1
435,2324,0
436,2347,0
437,2363,0
438,2378,0
439,2418,0
440,2446,0
441,2469,0
442,2479,0
443,2478,0
444,2481,0
445,2489,1
446,2497,1
447,2531,0
448,2510,0
449,2509,0
450,2566,0
451,2595,0
452,2586,0
453,2579,0
454,2585,0
455,2606,0
456,2618,0
457,2618,1
458,2617,1
459,2630,0
460,2634,0
461,2635,0
462,2668,0
463,2675,0
464,2679,0
465,2700,0
466,2704,0
467,2708,0
468,2700,1
469,2705,1
470,2724,0
471,2736,0
472,2746,0
473,2773,0
474,2786,0
475,2787,0
476,2805,0
477,2800,0
478,2801,0
479,2829,1
480,2850,1
481,2824,0
482,2829,0
483,2833,0
484,2844,0
485,2849,0
486,2850,0
487,2853,0
488,2854,0
489,2870,0
490,2874,1
491,2883,40
492,2915,0
493,2971,38
494,2987,38
495,2980,0
496,2990,37
497,2991,0
498,3039,37
499,3040,36
500,3042,27
501,3069,25
502,3069,52
503,3049,24
504,3072,51
505,3094,11
506,3099,11
507,3149,52
508,3170,10
509,3217,13
510,3343,10
511,3338,52
512,3427,22
